,[1] Accuracy,[1] Steps,[1] Time,[2] Accuracy,[2] Steps,[2] Time,[3] Accuracy,[3] Steps,[3] Time
5531,64.38356164383562,73.0,71.80571532249449,66.66666666666666,72.0,318.4846658706665,70.4225352112676,71.0,944.2615966796876
5532,72.2222222222222,36.0,66.30596899986267,85.71428571428571,35.0,311.10189270973206,82.35294117647058,34.0,959.243026971817
5533,66.66666666666666,15.0,64.7003834247589,71.42857142857143,14.0,293.31335139274603,69.23076923076923,13.0,929.869567155838
5534,43.33333333333334,30.0,66.96888709068297,62.06896551724138,29.0,321.89255785942083,53.57142857142857,28.0,908.8389449119568
5535,67.85714285714286,28.0,67.5600893497467,92.5925925925926,27.0,318.50189709663385,80.76923076923076,26.0,678.9940636157991
5536,80.95238095238095,21.0,68.87220716476439,80.0,20.0,330.16601347923284,78.94736842105263,19.0,870.8375291824341
5537,81.08108108108108,37.0,77.97468066215517,75.0,36.0,308.04468202590937,88.57142857142857,35.0,912.383181333542
5538,82.5,40.0,73.35366678237916,84.61538461538461,39.0,308.4144668579102,92.10526315789473,38.0,836.9538617134094
5539,88.8888888888889,18.0,73.6566207408905,88.23529411764706,17.0,305.2105913162232,93.75,16.0,815.2236979007721
5540,57.14285714285714,21.0,81.5271909236908,60.0,20.0,326.3632454872132,63.157894736842096,19.0,873.5400722026825
5541,70.0,10.0,76.091521024704,66.66666666666666,9.0,315.42220997810364,62.5,8.0,839.3741385936737
5542,50.0,32.0,71.93012690544128,48.387096774193544,31.0,333.44805359840393,66.66666666666666,30.0,933.6604821681976
5543,70.58823529411767,17.0,70.69768309593199,81.25,16.0,315.04308700561523,80.0,15.0,962.2633900642396
5544,33.33333333333333,9.0,69.04973101615907,25.0,8.0,297.68671011924744,28.57142857142857,7.0,957.2436034679413
5545,44.82758620689656,29.0,70.60549139976501,46.42857142857143,28.0,311.0404751300812,40.74074074074074,27.0,943.4429473876953
5546,40.0,30.0,68.84635066986084,51.72413793103448,29.0,310.11783719062805,39.285714285714285,28.0,819.3820221424103
5547,32.142857142857146,28.0,69.58318996429443,40.74074074074074,27.0,328.0651206970215,42.307692307692314,26.0,691.0489537715912
5548,86.20689655172413,29.0,70.79753732681273,85.71428571428571,28.0,319.0957272052765,85.18518518518519,27.0,729.6539187431335
5549,58.33333333333334,12.0,72.97787809371948,63.63636363636363,11.0,325.05333542823786,70.0,10.0,852.1890017986298
5550,72.5,40.0,79.53218555450441,84.61538461538461,39.0,322.4004414081573,89.47368421052632,38.0,906.7586755752563
5551,33.33333333333333,12.0,73.9479696750641,54.54545454545454,11.0,304.80600333213806,50.0,10.0,826.702484369278
5552,63.33333333333333,30.0,74.98269605636597,79.3103448275862,29.0,315.8112380504608,89.2857142857143,28.0,681.5326826572417
5553,81.81818181818183,22.0,76.08774995803833,85.71428571428571,21.0,292.4426028728485,90.0,20.0,931.7578370571136
5554,23.07692307692308,13.0,82.47361612319945,66.66666666666666,12.0,303.15475726127625,72.72727272727273,11.0,930.8509533405304
5555,57.894736842105274,57.0,79.83425259590148,58.92857142857143,56.0,334.6703040599823,58.18181818181818,55.0,951.3255212306976
5556,86.51685393258427,89.0,78.382111787796,86.36363636363636,88.0,332.27143120765686,86.20689655172413,87.0,920.7144882678986
5557,80.0,10.0,69.35433888435364,66.66666666666666,9.0,297.58405137062067,62.5,8.0,699.9334874153137
5558,80.0,10.0,67.63294768333435,77.7777777777778,9.0,317.2294645309448,75.0,8.0,722.5498917102814
5559,77.7777777777778,9.0,67.49506521224976,75.0,8.0,322.87580132484436,71.42857142857143,7.0,684.4646816253663
5560,77.7777777777778,36.0,72.8429892063141,74.28571428571429,35.0,311.614284992218,70.58823529411767,34.0,774.5561685562134
5561,71.05263157894737,38.0,75.21911048889159,83.7837837837838,37.0,309.7152063846588,83.33333333333334,36.0,872.6388161182404
5562,66.66666666666666,24.0,70.24684739112854,56.52173913043478,23.0,305.84579229354864,63.63636363636363,22.0,949.25244474411
5563,83.72093023255816,43.0,77.73860907554626,90.4761904761905,42.0,310.1974174976349,97.56097560975608,41.0,934.308913230896
5564,45.0,40.0,73.61663794517517,43.5897435897436,39.0,329.10953688621515,44.73684210526316,38.0,879.8168065547943
5565,78.57142857142857,196.0,93.57584428787231,81.53846153846153,195.0,374.7684893608093,81.44329896907216,194.0,949.7837688922882
5566,81.25,32.0,73.36537981033325,77.4193548387097,31.0,307.3964529037476,93.33333333333331,30.0,868.1408786773683
5567,60.0,245.0,98.50736761093141,65.1639344262295,244.0,388.9585726261139,63.37448559670782,243.0,1123.7105066776276
5568,71.78423236514523,241.0,100.38464045524596,73.75,240.0,389.75414848327637,73.22175732217573,239.0,949.055828332901
5569,72.5,40.0,88.83271741867065,84.61538461538461,39.0,315.2135858535766,84.21052631578947,38.0,810.1741554737091
5570,53.33333333333334,15.0,77.13324093818666,42.857142857142854,14.0,300.86597609519964,69.23076923076923,13.0,960.0664916038513
5571,35.714285714285715,14.0,78.5199873447418,38.46153846153847,13.0,302.145583152771,66.66666666666666,12.0,923.1331777572632
5572,63.157894736842096,19.0,75.48571252822877,66.66666666666666,18.0,312.54478549957275,64.70588235294117,17.0,871.7106902599335
5573,75.0,28.0,80.89948558807373,92.5925925925926,27.0,315.62610435485834,88.46153846153845,26.0,960.4578790664673
5574,74.35897435897436,39.0,82.52526092529297,71.05263157894737,38.0,316.4980318546295,75.67567567567569,37.0,941.2326953411102
5575,59.375,32.0,74.55355429649353,61.29032258064516,31.0,305.27572560310364,63.33333333333333,30.0,877.3667409420012
5576,38.888888888888886,18.0,72.664626121521,47.058823529411754,17.0,301.6980493068695,43.75,16.0,935.36119222641
5577,52.17391304347826,46.0,79.8603000640869,71.1111111111111,45.0,313.4470043182373,72.72727272727273,44.0,919.227090358734
5578,57.57575757575758,33.0,80.56227207183838,68.75,32.0,306.6145734786988,67.74193548387096,31.0,892.2317717075348
5579,50.0,38.0,93.54531025886536,59.45945945945946,37.0,309.3371312618256,69.44444444444444,36.0,918.9299745559692
5580,63.63636363636363,33.0,82.45131492614745,71.875,32.0,315.8642382621765,80.64516129032258,31.0,968.9731657505037
5581,66.66666666666666,36.0,83.87597799301146,88.57142857142857,35.0,309.85957527160645,85.29411764705883,34.0,910.057241678238
5582,93.75,32.0,84.90302991867065,93.54838709677419,31.0,308.7426252365113,96.66666666666669,30.0,931.1013734340668
5583,83.33333333333334,36.0,109.07321095466614,82.85714285714286,35.0,313.67639279365534,88.23529411764706,34.0,781.5199840068817
5584,59.523809523809526,42.0,109.84467840194702,60.97560975609756,41.0,316.90356826782227,60.0,40.0,917.3806297779083
5585,62.5,32.0,98.76210880279541,83.87096774193549,31.0,304.8513388633728,83.33333333333334,30.0,936.3857502937317
5586,82.35294117647058,34.0,119.82614874839784,81.81818181818183,33.0,313.42502593994135,81.25,32.0,934.6092863082886
5587,57.14285714285714,35.0,103.11449098587036,76.47058823529412,34.0,307.81115341186523,78.78787878787878,33.0,859.714768409729
5588,61.111111111111114,36.0,92.75730681419373,80.0,35.0,314.2074818611145,82.35294117647058,34.0,924.9878175258636
5589,68.96551724137932,29.0,91.52061796188354,67.85714285714286,28.0,312.23437380790716,81.48148148148148,27.0,957.0250773429872
5590,25.806451612903228,31.0,92.98153829574585,43.33333333333334,30.0,301.26608991622925,48.27586206896552,29.0,951.8119068145752
5591,83.33333333333334,48.0,89.33992552757263,80.85106382978722,47.0,314.69478011131287,82.6086956521739,46.0,942.871883392334
5592,77.14285714285717,35.0,89.47093057632445,85.29411764705883,34.0,314.86470246314997,87.87878787878788,33.0,936.2549824714661
5593,45.0,20.0,83.54101061820985,78.94736842105263,19.0,304.99373054504395,83.33333333333334,18.0,925.0665969848633
5594,59.25925925925925,27.0,80.42756867408751,61.53846153846154,26.0,307.57647204399115,64.0,25.0,955.6361298561096
5596,31.818181818181817,22.0,79.95714926719666,47.61904761904761,21.0,303.2222769260406,60.0,20.0,935.7455275058746
5597,57.57575757575758,33.0,82.39508748054504,87.5,32.0,310.68426537513733,87.09677419354837,31.0,940.182567358017
5598,66.66666666666666,30.0,81.27521085739136,89.65517241379311,29.0,312.6646273136139,82.14285714285714,28.0,908.8346765041352
5599,44.11764705882353,34.0,81.66902565956116,48.48484848484848,33.0,305.67793941497797,40.625,32.0,964.4277083873748
5600,62.96296296296296,27.0,80.50224995613098,65.38461538461539,26.0,309.8580090999603,68.0,25.0,967.9576878547667
5601,46.875,32.0,82.1822111606598,70.96774193548387,31.0,315.61161565780634,66.66666666666666,30.0,987.9349660873413
5602,57.14285714285714,35.0,82.5396077632904,64.70588235294117,34.0,322.7279334068298,60.60606060606061,33.0,997.7234044075012
5603,96.29629629629628,27.0,81.55408740043642,96.15384615384615,26.0,318.5038185119629,92.0,25.0,958.717047214508
5604,65.0,40.0,84.61823606491089,79.48717948717949,39.0,321.62877750396734,84.21052631578947,38.0,892.2619874477386
5605,39.02439024390244,41.0,83.52147650718689,60.0,40.0,322.9426991939545,58.97435897435898,39.0,905.7993698120116
5606,83.33333333333334,12.0,80.18655014038086,90.9090909090909,11.0,343.0213482379913,90.0,10.0,923.6495592594148
5607,84.61538461538461,13.0,82.5404405593872,83.33333333333334,12.0,316.7543578147888,90.9090909090909,11.0,968.9095788002014
5608,90.0,30.0,84.54901647567748,89.65517241379311,29.0,314.29449129104614,92.85714285714286,28.0,958.8681538105012
5609,81.81818181818183,33.0,91.48912811279295,71.875,32.0,305.69207739830017,80.64516129032258,31.0,910.3445539474487
5610,73.33333333333333,30.0,84.0466992855072,86.20689655172413,29.0,320.7338626384735,89.2857142857143,28.0,874.2231917381288
5611,52.0,25.0,82.68524265289307,62.5,24.0,315.02747917175293,60.86956521739131,23.0,865.4021186828612
5613,72.09302325581395,43.0,85.65670704841614,69.04761904761905,42.0,312.0438733100891,68.29268292682927,41.0,890.8883430957794
5614,90.0,10.0,83.8719620704651,77.7777777777778,9.0,310.7285325527191,87.5,8.0,979.4278016090393
5615,90.4761904761905,42.0,94.18307709693909,90.24390243902441,41.0,316.63562273979187,92.5,40.0,931.578816652298
5616,54.54545454545454,33.0,86.45832633972168,53.125,32.0,313.03241920471186,48.387096774193544,31.0,1025.8720998764038
5617,90.0,10.0,91.8704743385315,88.8888888888889,9.0,313.66199707984924,100.0,8.0,975.9908833503723
5618,31.03448275862069,29.0,99.07286500930786,64.28571428571429,28.0,317.06372547149664,62.96296296296296,27.0,802.902170419693
5619,65.38461538461539,26.0,102.16742944717407,68.0,25.0,317.9561114311218,79.16666666666666,24.0,865.1126573085785
5620,17.647058823529417,17.0,101.35377073287964,75.0,16.0,313.68706130981445,73.33333333333333,15.0,929.4977555274963
5621,42.857142857142854,14.0,84.33952283859253,76.92307692307693,13.0,326.26610946655273,66.66666666666666,12.0,941.7232766151428
5622,44.0,25.0,83.24663972854614,62.5,24.0,322.73291134834284,65.21739130434783,23.0,945.3513419628143
5623,27.777777777777782,36.0,85.96345090866089,28.57142857142857,35.0,357.3571557998657,26.470588235294123,34.0,757.2638382911682
5624,77.7777777777778,9.0,87.46386933326721,87.5,8.0,329.74896693229675,85.71428571428571,7.0,822.2236611843109
5625,67.74193548387096,31.0,91.80197930336,90.0,30.0,311.11398196220404,82.75862068965517,29.0,912.8347499370576
5626,71.875,32.0,89.48030114173889,90.32258064516128,31.0,321.4976089000702,80.0,30.0,911.1661598682404
5627,91.66666666666666,12.0,86.60891270637512,81.81818181818183,11.0,316.3718979358673,90.0,10.0,830.561897277832
5628,40.0,25.0,103.71960401535034,41.66666666666667,24.0,315.98974990844727,69.56521739130434,23.0,837.52508020401
5629,34.78260869565217,23.0,93.6576201915741,31.818181818181817,22.0,319.04537534713745,38.095238095238095,21.0,871.0222022533417
5631,87.5,24.0,105.10325074195862,91.30434782608695,23.0,321.63517379760737,95.45454545454544,22.0,985.6451847553253
5632,62.5,32.0,100.19495964050293,87.09677419354837,31.0,320.1546752452851,90.0,30.0,963.9268100261688
5633,30.76923076923077,13.0,94.94042468070984,66.66666666666666,12.0,325.7874855995178,27.27272727272727,11.0,740.034991979599
5634,53.57142857142857,28.0,87.83911728858948,55.555555555555564,27.0,313.52119588851934,53.846153846153854,26.0,924.5287399291992
5635,69.44444444444444,36.0,89.64742875099182,85.71428571428571,35.0,326.40995240211487,76.47058823529412,34.0,985.0394687652588
5636,13.333333333333336,15.0,96.61621332168579,64.28571428571429,14.0,330.76604461669916,69.23076923076923,13.0,937.4436490535736
5637,70.0,20.0,102.83401989936829,73.68421052631578,19.0,323.59493494033813,77.7777777777778,18.0,972.4768385887146
5638,82.75862068965517,29.0,100.53054642677307,89.2857142857143,28.0,325.67550015449524,88.8888888888889,27.0,917.1887214183807
5639,59.25925925925925,27.0,107.05867862701416,84.61538461538461,26.0,340.1316838264465,84.0,25.0,876.2185130119324
5640,61.53846153846154,13.0,106.09428906440736,66.66666666666666,12.0,328.44635033607483,72.72727272727273,11.0,937.665655374527
5641,55.555555555555564,9.0,93.34923338890076,62.5,8.0,355.44895911216736,71.42857142857143,7.0,745.1260211467743
5642,58.064516129032256,31.0,90.98637008666992,60.0,30.0,349.31275296211237,89.65517241379311,29.0,911.8500292301178
5643,72.5,40.0,95.58565998077393,87.1794871794872,39.0,350.9968070983887,100.0,38.0,836.405636548996
5644,87.5,16.0,91.86247563362122,93.33333333333331,15.0,356.6713614463806,92.85714285714286,14.0,770.8215727806091
5645,80.95238095238095,42.0,102.68986272811891,87.8048780487805,41.0,363.32791376113886,82.5,40.0,963.9731023311616
5646,68.96551724137932,29.0,92.85797905921936,82.14285714285714,28.0,355.7135863304138,81.48148148148148,27.0,950.4378025531768
5647,76.47058823529412,34.0,94.31630754470824,81.81818181818183,33.0,349.3355467319488,93.75,32.0,972.3792355060576
5648,77.7777777777778,36.0,92.14387607574464,71.42857142857143,35.0,344.6927216053009,70.58823529411767,34.0,915.135152578354
5649,86.4406779661017,59.0,102.10849618911743,86.20689655172413,58.0,347.5499384403229,85.96491228070175,57.0,866.1240386962891
5650,47.058823529411754,17.0,104.99799633026123,75.0,16.0,330.76128816604614,66.66666666666666,15.0,815.7715294361115
5651,47.82608695652174,23.0,102.37154603004456,50.0,22.0,324.9559831619262,47.61904761904761,21.0,968.035533428192
5652,81.81818181818183,11.0,89.24476909637451,90.0,10.0,321.0173993110657,88.8888888888889,9.0,926.1923842430116
5653,66.66666666666666,39.0,93.57418942451477,71.05263157894737,38.0,353.210825920105,67.56756756756756,37.0,850.5461039543152
5655,61.36363636363637,44.0,95.470458984375,62.7906976744186,43.0,338.1897649765014,66.66666666666666,42.0,995.9784517288208
5656,80.97345132743364,226.0,124.26639842987059,81.33333333333333,225.0,431.5342917442322,80.80357142857143,224.0,1147.0955581665041
5657,56.99999999999999,100.0,113.95625185966492,52.52525252525253,99.0,369.19160079956055,56.12244897959183,98.0,941.3924996852876
5658,67.64705882352942,34.0,104.34242391586305,69.6969696969697,33.0,342.35463404655457,68.75,32.0,872.1546921730043
5659,81.81818181818183,11.0,109.75790143013,80.0,10.0,318.1629271507263,88.8888888888889,9.0,1035.995016336441
5660,85.71428571428571,28.0,104.12342429161072,88.8888888888889,27.0,325.0460968017578,92.30769230769229,26.0,1034.94508934021
5661,92.5,40.0,95.91897559165956,94.87179487179485,39.0,331.7364342212677,94.73684210526315,38.0,949.8602557182312
5662,58.064516129032256,31.0,97.9548168182373,80.0,30.0,326.60782861709595,58.620689655172406,29.0,1002.78062415123
5663,82.35294117647058,170.0,128.4778022766113,86.3905325443787,169.0,385.4326899051666,85.71428571428571,168.0,1043.4236295223236
5664,60.0,25.0,104.1292576789856,70.83333333333334,24.0,350.010746717453,65.21739130434783,23.0,878.3762435913086
5665,93.75,32.0,106.7389566898346,96.77419354838709,31.0,344.7726035118103,93.33333333333331,30.0,1001.526406288147
5666,85.71428571428571,14.0,99.55419731140137,84.61538461538461,13.0,357.7860720157624,91.66666666666666,12.0,949.1255059242247
5667,0.0,10.0,105.31411623954772,44.444444444444436,9.0,345.68465971946716,50.0,8.0,804.3018810749054
5668,66.66666666666666,9.0,107.09403848648071,75.0,8.0,356.1434805393219,100.0,7.0,915.5014736652374
5669,40.90909090909091,44.0,105.09299302101135,39.53488372093023,43.0,359.6424038410187,38.095238095238095,42.0,764.6249477863312
5670,59.67741935483871,62.0,115.61567568778992,70.49180327868852,61.0,392.190062046051,66.66666666666666,60.0,1013.692126750946
5671,95.0,40.0,113.64360284805298,97.43589743589745,39.0,344.33727860450745,94.73684210526315,38.0,1043.7194418907166
5672,65.85365853658537,41.0,115.61610388755798,55.00000000000001,40.0,372.5869131088257,71.7948717948718,39.0,852.7764186859131
5673,68.5,200.0,123.75275278091429,70.35175879396985,199.0,446.7189474105835,74.24242424242425,198.0,951.6211972236632
5674,52.72727272727272,110.0,127.83953142166138,56.88073394495413,109.0,365.4646816253662,58.33333333333334,108.0,919.7050848007202
5675,71.875,32.0,100.08167099952698,77.4193548387097,31.0,350.8046820163727,76.66666666666667,30.0,985.5593349933624
5676,57.69230769230769,26.0,106.9737298488617,60.0,25.0,340.7392904758453,79.16666666666666,24.0,1037.9770720005038
5677,80.0,25.0,96.13091349601746,83.33333333333334,24.0,346.2514786720276,86.95652173913044,23.0,1039.7312126159668
5678,97.36842105263158,38.0,97.84113001823424,94.5945945945946,37.0,381.14202547073364,97.2222222222222,36.0,1075.3083720207214
5679,92.30769230769229,39.0,108.14803266525269,92.10526315789473,38.0,396.16414642333984,91.8918918918919,37.0,941.931468486786
5680,95.0,40.0,114.1553840637207,97.43589743589745,39.0,378.337441444397,94.73684210526315,38.0,935.3254368305206
5681,71.875,32.0,111.85406947135924,87.09677419354837,31.0,361.9070756435394,90.0,30.0,935.0593745708466
5682,70.58823529411767,51.0,108.31711673736572,70.0,50.0,381.761953830719,73.46938775510205,49.0,1019.811847448349
5683,86.4864864864865,37.0,102.71079540252686,88.8888888888889,36.0,382.45675420761114,88.57142857142857,35.0,1024.163587331772
5684,5.882352941176469,17.0,124.8295557498932,12.5,16.0,351.70053267478943,13.333333333333336,15.0,1026.0906240940094
5685,70.0,70.0,129.45145153999331,72.46376811594203,69.0,381.5813374519348,73.52941176470588,68.0,1003.0968580245973
5686,50.847457627118644,59.0,117.53377318382263,63.793103448275865,58.0,389.2509694099426,66.66666666666666,57.0,1032.7224516868594
5687,84.21052631578947,38.0,116.74325776100159,89.18918918918921,37.0,370.80231380462646,83.33333333333334,36.0,1013.4893543720244
5688,64.0,25.0,102.31402945518494,75.0,24.0,362.5738658905029,73.91304347826086,23.0,1085.903258562088
5689,45.45454545454545,22.0,97.2483069896698,57.14285714285714,21.0,366.84263253211975,70.0,20.0,1073.5166597366333
5690,61.53846153846154,13.0,110.75041770935059,83.33333333333334,12.0,372.0033619403839,72.72727272727273,11.0,1132.0477361679075
5691,48.57142857142857,35.0,110.71160268783571,55.88235294117647,34.0,378.95313358306885,60.60606060606061,33.0,1115.479263305664
5692,69.04761904761905,42.0,105.62428045272829,68.29268292682927,41.0,365.0486378669739,75.0,40.0,1115.023154258728
5693,65.625,32.0,110.82557153701781,87.09677419354837,31.0,366.69937324523926,90.0,30.0,1043.2814943790436
5694,80.76923076923076,52.0,117.76172065734863,84.31372549019608,51.0,351.84238862991333,84.0,50.0,847.957282781601
5695,52.941176470588246,17.0,110.12511372566223,62.5,16.0,328.92393183708185,73.33333333333333,15.0,764.5109357833862
5697,93.10344827586206,29.0,104.28959846496582,96.42857142857143,28.0,389.3757252693176,96.29629629629628,27.0,1077.8238904476166
5700,44.444444444444436,9.0,123.3760290145874,25.0,8.0,344.26805710792536,28.57142857142857,7.0,748.1767122745514
5701,72.09302325581395,43.0,114.86328983306885,76.19047619047619,42.0,352.9375147819519,92.6829268292683,41.0,949.5887861251832
5702,62.7906976744186,43.0,113.3561942577362,64.28571428571429,42.0,347.793713092804,70.73170731707317,41.0,934.9906506538392
5703,96.77419354838709,31.0,123.48971581459044,96.66666666666669,30.0,344.4357101917267,96.55172413793105,29.0,853.43896317482
5704,45.83333333333333,24.0,112.3161358833313,78.26086956521739,23.0,340.4140503406525,90.9090909090909,22.0,985.2572169303894
5705,67.64705882352942,34.0,118.45093154907228,78.78787878787878,33.0,347.7724332809448,90.625,32.0,1066.0480206012726
5706,86.66666666666669,30.0,108.72735095024107,79.3103448275862,29.0,347.03019380569464,82.14285714285714,28.0,1006.2108159065248
5707,31.818181818181817,22.0,134.07248449325564,66.66666666666666,21.0,347.62712168693537,75.0,20.0,1037.2959508895874
5709,92.30769230769229,26.0,112.56934928894043,92.0,25.0,339.41523623466486,87.5,24.0,995.5800352096558
5710,79.16666666666666,24.0,107.51491832733154,82.6086956521739,23.0,339.2506003379822,86.36363636363636,22.0,796.0155563354492
5711,79.15194346289752,283.0,167.9282464981079,78.72340425531915,282.0,453.1221418380737,80.78291814946618,281.0,1114.3157737255096
5712,56.25,16.0,125.71085119247437,80.0,15.0,344.1838414669037,71.42857142857143,14.0,833.7849674224854
5713,45.45454545454545,66.0,130.5925567150116,58.46153846153847,65.0,360.1316318511963,48.4375,64.0,1091.2725927829742
5714,41.379310344827594,29.0,107.55600500106813,57.14285714285714,28.0,345.47431778907776,74.07407407407408,27.0,1044.8520066738126
5715,69.76744186046511,43.0,107.55526471138,57.14285714285714,42.0,346.9097700119018,63.414634146341456,41.0,1129.6107587814329
5716,74.19354838709677,31.0,104.69570779800415,83.33333333333334,30.0,386.7298092842102,86.20689655172413,29.0,1065.9319393634796
5717,72.97297297297297,37.0,105.75521659851074,77.7777777777778,36.0,368.3631944656372,85.71428571428571,35.0,1049.110241174698
5718,61.111111111111114,18.0,119.42525029182434,64.70588235294117,17.0,350.80381178855896,68.75,16.0,1037.7035670280457
5719,75.48387096774194,155.0,129.39816117286682,78.57142857142857,154.0,398.1455476284027,76.47058823529412,153.0,1141.0079109668734
5720,34.78260869565217,23.0,103.2656593322754,72.72727272727273,22.0,399.1832358837128,52.38095238095239,21.0,983.0256264209747
5722,41.02564102564102,39.0,106.2895884513855,39.473684210526315,38.0,397.5344076156616,48.64864864864865,37.0,840.5325589179993
5723,30.434782608695656,23.0,102.96769690513612,50.0,22.0,402.9128470420837,47.61904761904761,21.0,809.4824421405792
5724,40.74074074074074,27.0,107.61736798286438,38.46153846153847,26.0,354.61094760894775,64.0,25.0,880.2631192207336
5725,36.95652173913043,46.0,109.40998697280884,46.66666666666666,45.0,377.623827457428,50.0,44.0,936.5398170948027
5726,47.058823529411754,17.0,102.6716854572296,62.5,16.0,357.34093976020813,73.33333333333333,15.0,997.2068123817444
5727,81.78571428571428,280.0,147.82373785972598,81.72043010752688,279.0,502.8477139472962,83.45323741007195,278.0,1007.3211758136748
5728,58.82352941176471,17.0,136.28275728225708,75.0,16.0,328.0450944900512,86.66666666666669,15.0,798.9856293201448
5729,60.0,15.0,111.47433590888977,57.14285714285714,14.0,336.95193314552307,76.92307692307693,13.0,980.7686817646028
5730,73.07692307692307,26.0,112.3544442653656,80.0,25.0,332.79453682899475,91.66666666666666,24.0,928.7447950839996
5731,84.16988416988417,259.0,152.79555439949038,85.27131782945736,258.0,442.2600002288818,85.99221789883268,257.0,909.033021211624
5732,77.4193548387097,31.0,107.89723873138428,80.0,30.0,353.6624879837036,89.65517241379311,29.0,829.8778712749481
5733,64.70588235294117,17.0,110.935471534729,50.0,16.0,341.79421281814575,93.33333333333331,15.0,870.639523267746
5734,87.5,16.0,105.84880518913269,86.66666666666669,15.0,358.01739263534546,92.85714285714286,14.0,1096.1369564533234
5735,57.14285714285714,21.0,112.6734344959259,60.0,20.0,344.71978974342346,63.157894736842096,19.0,1048.4608285427094
5736,44.444444444444436,27.0,114.77260184288023,50.0,26.0,371.5420618057251,52.0,25.0,1091.4601414203644
5737,67.85714285714286,28.0,122.016179561615,74.07407407407408,27.0,374.4067106246948,88.46153846153845,26.0,1098.292593002319
5738,78.94736842105263,19.0,115.57039380073549,83.33333333333334,18.0,393.6167488098145,88.23529411764706,17.0,1110.3915131092074
5740,55.00000000000001,20.0,127.22990679740906,84.21052631578947,19.0,395.0904552936554,66.66666666666666,18.0,1008.3953363895416
5741,70.83333333333334,24.0,120.09133338928223,82.6086956521739,23.0,423.6468098163605,63.63636363636363,22.0,977.1711328029633
5742,50.0,16.0,110.37738823890686,66.66666666666666,15.0,405.25747966766363,78.57142857142857,14.0,1039.9696624279022
5743,73.33333333333333,30.0,108.07129096984863,72.41379310344827,29.0,447.47034621238714,67.85714285714286,28.0,902.2584342956544
5744,54.54545454545454,11.0,107.67138552665709,60.0,10.0,437.8418917655945,55.555555555555564,9.0,938.9646461009979
5745,50.0,38.0,109.788104057312,40.54054054054054,37.0,456.19880771636963,58.33333333333334,36.0,781.9584052562714
5746,30.434782608695656,23.0,106.91565585136414,68.18181818181817,22.0,430.01033806800837,76.19047619047619,21.0,1094.8301072120669
5747,74.79674796747966,123.0,131.10423231124878,76.22950819672131,122.0,475.13813042640686,75.20661157024793,121.0,1159.5870513916016
5748,85.71428571428571,14.0,107.5172290802002,92.30769230769229,13.0,383.1883466243744,91.66666666666666,12.0,982.6505711078644
5749,90.9090909090909,11.0,107.34602999687195,90.0,10.0,420.20008087158203,100.0,9.0,1014.6428871154784
5750,52.38095238095239,42.0,116.69941520690918,63.414634146341456,41.0,423.53227400779724,70.0,40.0,1009.658455133438
5751,61.111111111111114,18.0,137.67192220687866,82.35294117647058,17.0,438.2552080154419,93.75,16.0,816.8022656440735
5752,73.17073170731706,41.0,114.2477924823761,75.0,40.0,441.7458119392395,66.66666666666666,39.0,1055.5804054737089
5753,78.37837837837837,185.0,135.49677634239194,78.26086956521739,184.0,457.9104471206665,79.23497267759562,183.0,1176.6163866519928
5754,54.54545454545454,22.0,109.85741877555849,80.95238095238095,21.0,360.35955476760864,80.0,20.0,823.9795203208922
5755,23.529411764705877,17.0,110.75611305236816,25.0,16.0,356.23222398757935,20.0,15.0,896.693128824234
5756,93.75,32.0,113.38754558563231,93.54838709677419,31.0,412.10845494270325,96.66666666666669,30.0,845.5099143981934
5757,93.33333333333331,30.0,113.30990362167358,93.10344827586206,29.0,437.2062413692474,100.0,28.0,1048.4154534339903
5758,63.291139240506325,79.0,133.92734479904178,64.1025641025641,78.0,428.006618976593,62.337662337662344,77.0,1036.9418983459473
5759,36.84210526315789,19.0,126.58319759368895,88.8888888888889,18.0,438.15494751930237,94.11764705882351,17.0,798.3242611885071
5760,33.33333333333333,15.0,127.82845735549928,78.57142857142857,14.0,452.77170586586,76.92307692307693,13.0,1129.3228476047514
5761,58.33333333333334,24.0,119.49873924255371,69.56521739130434,23.0,420.3438167572022,68.18181818181817,22.0,859.5069539546968
5762,73.33333333333333,45.0,116.43899011611937,75.0,44.0,434.4653067588806,76.74418604651162,43.0,929.4560790061952
5763,62.06896551724138,29.0,122.64629793167114,75.0,28.0,404.1242377758026,77.7777777777778,27.0,1099.868730545044
5764,92.30769230769229,39.0,132.7883429527283,92.10526315789473,38.0,440.648628950119,91.8918918918919,37.0,1056.8148169517515
5766,50.0,16.0,115.41206073760986,53.33333333333334,15.0,417.6826572418213,78.57142857142857,14.0,813.8439486026764
5767,68.75,16.0,113.16595935821532,66.66666666666666,15.0,429.78211212158203,85.71428571428571,14.0,999.9347403049468
5768,94.87179487179485,39.0,114.16379761695862,92.10526315789473,38.0,416.7005047798157,91.8918918918919,37.0,1094.709139585495
5769,7.6923076923076925,13.0,127.76684236526488,75.0,12.0,398.95594120025635,63.63636363636363,11.0,1081.5276401042938
5770,14.285714285714285,14.0,135.44844388961792,76.92307692307693,13.0,365.82062554359436,58.33333333333334,12.0,914.5974011421204
5771,63.88888888888889,36.0,139.96448969841006,54.28571428571429,35.0,412.77112078666687,58.82352941176471,34.0,899.0702500343323
